id,link,price,title,ilan_no,yer,oda,metrekare,bina_yasi,kat,banyo
1852,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-remzi-oguz-arik-emlakcidan-daire/detay/31522582,290000,A.AYRANCI ALİDEDE SOK.TA 3+1 125M2 4.KAT ÖNCEPHE KOMBİLİ YAPILI,53653-921,Ankara/Çankaya/Remzi Oğuz Arık,4,125,36,4,1
1853,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32354644,133000,ZÜMRÜT DEN AKÇAY DA SATILIK 1+1 DAİRE**KeLePiR**ARAKAT**KAÇMAZZZ,99090-992,Balıkesir/Edremit/Akçay,2,60,2,3,1
1854,https://www.hurriyetemlak.com/konut-satilik/mugla-datca-resadiye-emlakcidan-mustakil-ev/detay/31982817,495000,Oksijen'den Satılık Reşadiye'de Geniş Müstakil Ev,94659-87,Muğla/Datça/Reşadiye,6,190,18,0,2
1855,https://www.hurriyetemlak.com/konut-satilik/mersinicel-mezitli-ataturk-emlakcidan-daire/detay/32122235,198000,ALYANS'tan ÜNİVERSİTE YOLUNDA 2+1 SİTE İÇERİSİNDE CAZİP DAİRE,5225-12590,Mersin(İçel)/Mezitli/Atatürk,3,120,3,8,1
1856,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/31136901,629000,Bağlıca Satılık Bulvar Üzeri 4+1 190 m2 Daire BANKACI GYD,93997-401,Ankara/Etimesgut/Bağlıca,5,190,0,6,2
1857,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/32399111,499000,Bağlıca 4+1 180m2 Özel Tasarım Katta Full Yapılı.. IRMAK GYD,28880-2014,Ankara/Etimesgut/Bağlıca,5,188,0,6,2
1858,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-idealtepe-emlakcidan-daire/detay/32285460,397000,"ADA'DAN !!FIRSAT!! İDEALTEPE KORUDA, 3 YILLIK, LÜX 2. KAT, 2+1..",6060-35180,İstanbul/Maltepe/İdealtepe,3,100,3,2,2
1859,https://www.hurriyetemlak.com/konut-satilik/izmir-torbali-camlica-sahibinden-ciftlik-evi/detay/32192980,1800000,İZMİR TORBALI DA SAHİBİNDEN SATILIK ÇİFLİK EVİ,0-32192980,İzmir/Torbalı/Çamlıca,10,13000,10,0,2
1860,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-seyh-samil-emlakcidan-daire/detay/29252653,279000,3. ETAP ŞENIZDE ARAKAT 285.000,17043-1331,Ankara/Etimesgut/Şeyh Şamil,4,127,15,3,1
1861,https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-baraj-emlakcidan-daire/detay/32355008,105000,TOKİ BARAJ MH. 2+1 GİRİŞ ÖNÜ AÇIK BORÇSUZ 105 000TL,90826-229,Ankara/Altındağ/Baraj,3,85,0,0,1
1862,https://www.hurriyetemlak.com/konut-satilik/mersinicel-mezitli-akdeniz-emlakcidan-daire/detay/32283116,289000,"ALYANS'tan CAZİP,MÜKEMMEL FERAHLIK,GENİŞLİK,HEMEN TESLİM",5225-12679,Mersin(İçel)/Mezitli/Akdeniz,5,210,4,6,2
1863,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/31998672,950000,GÖZTEPEDE BAĞDATA YÜRÜME MESAFESİNDE 95 m2 NET 3+1 SIFIR DAİRE,3010-71523,İstanbul/Kadıköy/Göztepe,4,135,0,5,2
1864,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-eryaman-emlakcidan-daire/detay/32065705,295000,A&C EMLAKTAN SATILIK DAİRE,30302-1774,Ankara/Etimesgut/Eryaman,4,120,13,1,1
1865,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-alacaatli-emlakcidan-daire/detay/31579168,205000,RELAX PLUS FULL EŞYALI KİRACILI 1+1 FIRSAT DAİRE,3353-407,Ankara/Çankaya/Alacaatlı,2,75,2,11,1
1866,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yukari-bahcelievler-emlakcidan-daire/detay/30937888,255000,BAHÇELİDE 2+1 GİRİŞ 255 000 TL CANSUDAN,2533-1685,Ankara/Çankaya/Yukarı Bahçelievler,3,75,28,0,1
1867,https://www.hurriyetemlak.com/konut-satilik/balikesir-ayvalik-kucukkoy-emlakcidan-villa/detay/32287091,225000,ULAŞ EMLAK'TAN DENİZE 100 METRE KELEPİR FİYATA VİLLA,81975-830,Balıkesir/Ayvalık/Küçükköy,4,135,15,0,2
1868,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yukari-bahcelievler-emlakcidan-daire/detay/31774635,435000,OKTAY ATİLA'DAN BAHÇELİ'DE 3+1 130 M2 MERKEZİ SİSTEM ARA KAT ,88183-128,Ankara/Çankaya/Yukarı Bahçelievler,4,130,30,2,1
1869,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32384824,1550000,ÖNÜ HİÇBİR ZAMAN KAPANMAYACAK LEBİDERYA DENİZ MANZARALI SIFIR,107542-28,İstanbul/Kadıköy/Caddebostan,4,125,0,11,2
1870,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32354791,409000,ZÜMRÜT DEN AKÇAY DA SATILIK 4+1 DUBLEKS**TASARIM HARİKASI*LÜKS**,99090-994,Balıkesir/Edremit/Akçay,5,220,0,4,2
1871,https://www.hurriyetemlak.com/konut-satilik/istanbul-catalca-elbasan-emlakcidan-villa/detay/32357157,1100000,Çatalca Rönesansa Satılık Müstakil Villa ,107257-1,İstanbul/Çatalca/Elbasan,5,1900,2,0,2
1872,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/30969308,530000,KAÇMAZ EMLAK BAĞDAT*KÜÇÜKYALIDA ÖN CEPHE LÜKS E. BANYOLU 2.KAT,28854-14830,İstanbul/Maltepe/Küçükyalı,4,130,0,2,2
1873,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32143817,364000,"BAŞKENT'E ÖZEL FİYATLARLA , KUSURSUZ PROJEMİZDE YERİNİZİ ALIN..",82476-1104,Ankara/Keçiören/Etlik,5,190,0,5,2
1874,https://www.hurriyetemlak.com/konut-satilik/elazig-merkez-dogu-kent-emlakcidan-bina/detay/32344922,219000,DOĞUKENTTE 2018'in SON FIRSATLARI ÜNİVERSAL GAYRİMENKULDAN ,84059-576,Elazığ/Merkez/Doğu Kent,4,170,0,3,2
1875,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-akpinar-emlakcidan-daire/detay/32115765,380000,EKOL DEN AKPINAR DA 3+1 157 M2 KATTA KOMBİLİ ÇİFT BANYOLU DAİRE,4583-10997,Ankara/Çankaya/Akpınar,4,157,12,3,2
1876,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-gundogan-emlakcidan-villa/detay/20950613,1055000,My Home'dan BODRUM GÜNDOĞAN'da MANZARALI-GENİŞBAHÇELİ VİLLA,51505-256,Muğla/Bodrum/Gündoğan,5,150,12,0,3
1877,https://www.hurriyetemlak.com/konut-satilik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32013078,1100000," ASSA - NİŞANTAŞI 'NDA TERASLI, BAKIMLI,YATIRIMLIK SATILIK DAİRE",4241-1930,İstanbul/Şişli/Teşvikiye,3,100,35,4,1
1878,https://www.hurriyetemlak.com/konut-satilik/izmir-guzelbahce-mustafa-kemal-pasa-emlakcidan-villa/detay/29552415,2100000,"A24 SİTE GAYRİMENKUL,HAVUZLU GÜVENLİKLİ SİTEDE ULTRA LÜKS VİLLA",21671-4294,İzmir/Güzelbahçe/Mustafa Kemal Paşa,7,350,0,0,4
1879,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-guvercinlik-emlakcidan-yazlik/detay/32056422,325000,DENİZE SIFIR BAHÇELİ DUBLEX EV,64718-787,Muğla/Bodrum/Güvercinlik,3,80,15,0,2
1880,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-emek-emlakcidan-daire/detay/25904752,352500,OKTAY ATİLA'DAN EMEK'TE 2+1 KOMBİLİ 100 M2 SATILIK 355.000TL,88183-27,Ankara/Çankaya/Emek,3,100,30,2,1
1881,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-gure-emlakcidan-villa/detay/32307751,550000,GÜRE SSK MEVKİNDE SATILIK 3+1 LÜKS VİLLA DENİZE 300 METRE,77162-2800,Balıkesir/Edremit/Güre,4,140,1,0,3
1882,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-birlik-emlakcidan-daire/detay/19956412,500000,"BİRLİK MERKEZİNDE, ANA CADDE, 4+1 DUBLEKS 245 M2",3535-2447,Ankara/Çankaya/Birlik,5,245,12,3,2
1883,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yukari-bahcelievler-emlakcidan-daire/detay/32348325,810000,BAHÇELİ DE 3+1 TERASLI DUBLEKS 810000 TL CAN,2533-1843,Ankara/Çankaya/Yukarı Bahçelievler,4,185,6,3,2
1884,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-huzur-emlakcidan-daire/detay/32281454,123000,SİNEM EMLAK'TAN ÖVEÇLERDE FIRSAT 3+1 FİYAT DÜŞTÜ,17811-6375,Ankara/Çankaya/Huzur,4,98,18,0,1
1885,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-emek-emlakcidan-daire/detay/30449372,800000,EMEKTE 4+1 YENİ DUBLEKS 800.000 TL CANSUDAN,2533-1628,Ankara/Çankaya/Emek,5,170,0,4,2
1886,https://www.hurriyetemlak.com/konut-satilik/bursa-gemlik-cumhuriyet-emlakcidan-daire/detay/31845515,139000, VAROL EMLAK'TAN HASANAĞA'DA 2+1 85m2 HAVUZLU SATILIK DAİRE...,84490-285,Bursa/Gemlik/Cumhuriyet,3,85,25,1,1
1887,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/31853368,495000,Bağlıca Satılık Yüzme Havuzlu Sitede 4+1 190 m2 Daire,93997-520,Ankara/Etimesgut/Bağlıca,5,190,0,2,2
1888,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-atasehir-ataturk-emlakcidan-bina/detay/32185772,660000,TEK YETİLİ ASEDAS'DAN MY TOWERLAND YILIN FIRSATI 3+1,13402-97321,İstanbul/Ataşehir/Ataşehir Atatürk,4,117,4,16,1
1889,https://www.hurriyetemlak.com/konut-satilik/eskisehir-tepebasi-gulluk-emlakcidan-daire/detay/32281105,325000,GÜNÜN FIRSATI SAKARYA CD.GÖBEK CEPHELİ FULL BAKIMLI 130 M2. ASAN,73617-1826,Eskişehir/Tepebaşı/Güllük,4,130,18,4,1
1890,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-esatpasa-emlakcidan-daire/detay/29930839,490000,EMAAR'A YAKIN SIFIR BİNADA 90 METREKARE ARA KAT 2+1 DAİRE,42856-208,İstanbul/Ataşehir/Esatpasa,3,90,0,6,1
1891,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/26846577,550000," LİMKA İNŞ'TAN BAĞLICADA 2+1,3+1 VE 4+1 LÜKS DAİRELER ",50378-159,Ankara/Etimesgut/Bağlıca,3,103,0,10,2
1892,https://www.hurriyetemlak.com/konut-satilik/bursa-osmangazi-zafer-emlakcidan-daire/detay/32069506,490000,OSMANGAZİ BİAPORT ZAFER'DE SATILIK ULTRA LÜKS 3+1 DAİRELER,91426-103,Bursa/Osmangazi/Zafer,4,247,2,2,2
1893,https://www.hurriyetemlak.com/konut-satilik/kktc-girne-zeytinlik-emlakcidan-residence/detay/32190692,89000,GİRNE MERKEZDE SATILIK 2+1 DAİRE ,105972-19,K.K.T.C./Girne/Zeytinlik,3,91,0,0,1
1894,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32166862,770000,"SİNPAŞ ALTINORAN PANORAMA EVLERİN'DE 4,5+1 ÇOK UYGUN FİYATLI SAT",30001-4939,Ankara/Çankaya/İlkbahar,5,179,4,5,2
1895,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/31961342,185000,BAŞKENTTEN YENİ BİNA DA FULL+FULL YAPILI KATTA SÜPER LÜKS DAİRE,82476-1019,Ankara/Keçiören/Etlik,4,125,0,1,2
1896,https://www.hurriyetemlak.com/konut-satilik/ankara-golbasi-ballikpinar-emlakcidan-villa/detay/32104291,1290000,GÖLBAŞI BALLIKPINAR ELİT SİTESİ 400 m2. 6+2 MÜSTAKİL VİLLA,4367-3864,Ankara/Gölbaşı/Ballıkpınar,8,400,10,0,4
1897,https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-cigdemtepe-emlakcidan-daire/detay/29469143,297500,MURADİYE CAMİSİNE YÜRÜME MESAFESİNDE FULL YAPILI SIFIR DAİRELER,61688-1995,Ankara/Yenimahalle/Çiğdemtepe,5,170,0,2,2
1898,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-seyh-samil-emlakcidan-daire/detay/32212457,157000,ERYAMAN 3 DE ACİL 3+1 DUBLEKS BOŞ ,17043-1376,Ankara/Etimesgut/Şeyh Şamil,4,97,20,4,1
1899,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/31319400,1950000,KOZYATAĞI'NDA SATILIK 3+2 DENİZ MANZARALI DUBLEKS DAİRE,23946-475,İstanbul/Kadıköy/19 Mayıs,5,273,0,13,4
1900,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-keklik-pinari-sahibinden-daire/detay/29323011,540000,Sahibinden Çankaya Keklikpınarında Satılık Lüks Yapılı 4+1 Daire,0-29323011,Ankara/Çankaya/Keklik Pınarı,5,178,10,8,2
1901,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/31677929,645000,ATAŞEHİR GARDENYA PLAZA' DA ACIBADEM HASTANESİ KARŞISI BÜYÜK 3+1,13402-96600,İstanbul/Ataşehir/Ataşehir Atatürk,4,141,18,13,2
1902,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-alacaatli-emlakcidan-daire/detay/31128502,580000,ACİİLL! ALACAATLI HARMANYERİ NDE UYGUN FİYATA SIFIR DAİRE ,47297-1548,Ankara/Çankaya/Alacaatlı,5,210,0,2,2
1903,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-umit-emlakcidan-residence/detay/32356857,1290000,BRK'DAN TEONA ÜMİTKÖYDE SATILIK FULL YAPILI 4+1 DAİRE,43940-656,Ankara/Çankaya/Ümit,5,350,0,8,2
1904,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-anittepe-emlakcidan-daire/detay/20101803,290000,ANITTEPE GENÇLİK CADDESİNDE YENİ BİNA 1+1 290000 TL,2533-1375,Ankara/Çankaya/Anıttepe,3,60,0,0,1
1905,https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-beyazevler-sahibinden-daire/detay/32398060,160000,BEYAZ EVLERDE SIFIR OTURUMA HAZIR,0-32398060,Adana/Çukurova/Beyazevler,2,60,0,2,1
1906,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-tinaztepe-emlakcidan-daire/detay/31348354,354000,BALLIBABA SOKAK'TA DUBLEKS 3+1 KOMBİLİ 8 YAŞINDA ,16139-1406,Ankara/Çankaya/Tınaztepe,4,140,9,0,1
1907,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-kanuni-emlakcidan-daire/detay/32340126,215000,UFUKTEPE MAH SATLIK DAİRE3+1 SIFIR BINA,96095-147,Ankara/Keçiören/Kanuni,4,100,3,1,1
1908,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-altay-emlakcidan-daire/detay/31784347,166000,A&C EMLAKTAN SATILIK DAİRE,30302-1743,Ankara/Etimesgut/Altay,3,85,20,1,1
1909,https://www.hurriyetemlak.com/konut-satilik/balikesir-ayvalik-kucukkoy-emlakcidan-daire/detay/32398717,180000,ŞOK FİYAT PLATFORM EMLAK TAN SARIMSAKLI MERKEZDE ACİL 3+1 DAİRE,86071-243,Balıkesir/Ayvalık/Küçükköy,4,125,20,3,1
1910,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yapracik-emlakcidan-daire/detay/32402502,205000,Yapracık Odtü Bloklarında Full Yapılı Teraslı Satılık 3+1 Daire,39085-3417,Ankara/Etimesgut/Yapracık,4,225,0,3,2
1911,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32402900,570000,Göztepe Bağdat Cad. ile Tren Hattı Arasında Sıfır Kombili 2+1,1829-2745,İstanbul/Kadıköy/Göztepe,3,80,1,0,1
1912,https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-yesilyurt-emlakcidan-daire/detay/32402529,7000000,PERSA'dan YEŞİLYURTTA SIFIR BİNADA ULTRA LÜKS 6+2 350m2 DUBLEKS,31383-5603,İstanbul/Bakırköy/Yeşilyurt,8,350,0,4,4
1913,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32398430,319000,HAZARDAN HAKİMEVİ-ÇETİN EMEÇ YANI KATTA 3+1 SÜPER LÜX ÖN CEPHE,6788-18849,Ankara/Çankaya/Harbiye,4,130,20,3,1
1914,https://www.hurriyetemlak.com/konut-satilik/antalya-kepez-safak-emlakcidan-daire/detay/32400436,148000,ANTALYA KEPEZ ŞAFAKTA SATILIK 2+1 GİRİŞ DAİRE..S-192,99691-580,Antalya/Kepez/Şafak,3,90,2,0,1
1915,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yesilova-emlakcidan-ciftlik-evi/detay/32271235,362500,''MaRkA''Yeşilova'da Sİte İçi Full Yapılı 350 m2 Dublex Teras,692609-1844,Ankara/Etimesgut/Yeşilova,5,350,5,3,2
1916,https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-bestepe-emlakcidan-bina/detay/32401340,875000,CANSUDAN BEŞTEPEDE SATILIK 3+1 SİTEDE DAİRE,2670-1437,Ankara/Yenimahalle/Beştepe,4,155,9,9,1
1917,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32231582,309000,DOĞAN DAN DİKMEN ANA CAD YAKINI 3+1 BAĞIMSIZ SALON ARA KAT,16761-22632,Ankara/Çankaya/Harbiye,4,140,18,1,1
1918,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/32299232,549000,BAĞLICA BERCESTE GAYRİMENKULDEN LÜKS YAPILI 4+1 DAİRE,88942-1457,Ankara/Etimesgut/Bağlıca,5,185,0,11,2
1919,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32351888,649000,BOSTANCIDA SIFIR EBEVEYN BANYOLU 2+1 SATILIK DAİRE ,26340-5692,İstanbul/Kadıköy/Bostancı,3,90,0,1,2
1920,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32316913,498000,MALTEPE KÜÇÜKYALI SAHİL DE VİLLALAR BÖLGESİNDE KAÇIRILMAZ 2+1,6411-5844,İstanbul/Maltepe/Küçükyalı,3,120,30,2,1
1921,https://www.hurriyetemlak.com/konut-satilik/istanbul-kucukcekmece-cennet-emlakcidan-daire/detay/32402715,289000,LALEZAR'dan Satılık Cennet'te 2+1 100 m2 içi yapılı 5.kat daire,32964-8652,İstanbul/Küçükçekmece/Cennet,3,100,34,5,1
1922,https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-donanmaci-emlakcidan-daire/detay/32398158,350000,Donanmacı mh. Yaşam alanı geniş ara kat daire,17600-1554,İzmir/Karşıyaka/Donanmacı,4,140,35,1,1
1923,https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-hurriyet-emlakcidan-daire/detay/32401197,289000,"Bahçelievler, Hürriyet mah, 2+1 satılık fırsat daire. bahçelievl",80909-3876,İstanbul/Bahçelievler/Hürriyet,3,85,5,3,1
1924,https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-yurt-emlakcidan-daire/detay/32397510,255000,AVRASYA'DAN MASALPARK CİVARI 3+1 MERKEZİ LOKASYONDA ÇOK CAZİP ,55899-44469,Adana/Çukurova/Yurt,4,175,15,4,1
1925,https://www.hurriyetemlak.com/konut-satilik/yalova-merkez-ismet-pasa-emlakcidan-daire/detay/32222475,339000,YALOVA İSMET PAŞADA SIFIR EŞYALI ASANSÖRLÜ 3+1 ARAKAT DAİRE ,82297-305,Yalova/Merkez/İsmet Paşa,4,125,0,3,2
1926,https://www.hurriyetemlak.com/konut-satilik/izmir-buca-ataturk-emlakcidan-daire/detay/32401338,168000,Site İçinde Beyaz Eşyalı Kiracılı Doğalgazlı Arakat 50 M2 1+1,15356-5039,İzmir/Buca/Atatürk,2,58,6,5,1
1927,https://www.hurriyetemlak.com/konut-satilik/konya-selcuklu-yazir-emlakcidan-daire/detay/32398711,280000,YAZIR ADEM BULUT FLORYA SİTESİ CİVARI KAPALI OTOPA 3+1 ARAKAT ,93737-281,Konya/Selçuklu/Yazır,4,165,0,2,1
1928,https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-turgut-ozal-emlakcidan-daire/detay/32370817,670000,**SIFIR KAPALI OTOPARK + YÜZME HAVUZLU + GÜNEY CEPHE + ARA KAT**,87712-643,Ankara/Yenimahalle/Turgut Özal,5,220,0,13,2
1929,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32398251,575000,sarıyer satılık maslak 1453 fırsat 1+0 açık cephe keyworld,82127-13246,İstanbul/Sarıyer/Maslak,1,69,0,6,1
1930,https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-villa/detay/32400337,950000,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY'DE SATILIK VİLLA...POLAT EMLAK'dan,92941-2477,İstanbul/Başakşehir/Bahçeşehir 2. Kısım,7,360,15,0,3
1931,https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-yesilyurt-emlakcidan-daire/detay/32333261,2200000,Yeşilyurt Turyap'tan 135 m2 Arakat 3+1 Satılık Daire,14762-546,İstanbul/Bakırköy/Yeşilyurt,4,135,0,3,1
1932,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-celiktepe-emlakcidan-daire/detay/32398391,420000,"ÇELİKTEPE'DE, METROYA 8 DK 2+1, 75 M2, SATILIK DAİRE, ARTUM'DAN",81240-7102,İstanbul/Kağıthane/Çeliktepe,3,85,4,1,1
1933,https://www.hurriyetemlak.com/konut-satilik/tekirdag-cerkezkoy-baglik-emlakcidan-daire/detay/32402880,149000,ÇERKEZKÖY BAĞLIK MH SATILIK 3+1 KELEPİR FIRSAT DAİRE..,83023-6445,Tekirdağ/Çerkezköy/Bağlık,4,138,0,2,1
1934,https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-yakuplu-emlakcidan-daire/detay/32342440,200000,Beylikdüzünde 2+1 satılık lüks daireler kale yapıdan,81391-531,İstanbul/Beylikdüzü/Yakuplu,3,95,0,0,1
1935,https://www.hurriyetemlak.com/konut-satilik/istanbul-beykoz-goztepe-emlakcidan-daire/detay/32401629,850000,Göksu evleri boğaz manzaralı satılık 3+1 daire,91281-65,İstanbul/Beykoz/Göztepe,4,143,25,2,2
1936,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32399250,347000,HAZARDAN ÇETİN EMEÇ YAKINI LÜX YAPILI KATTA BAĞIMSIZ GENİŞ 3+1,6788-18856,Ankara/Çankaya/Harbiye,4,135,30,3,1
1937,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-aksemsettin-emlakcidan-daire/detay/32310229,125000,EMLAK ŞEHRİNDEN AKŞEMSETTİN'DE BAĞIMSIZ-İSKANLI 3+1 DAİRE,53138-5132,Ankara/Mamak/Akşemsettin,4,100,5,0,2
1938,https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/32400649,1000000,"ARNAVUTKÖY MERKEZDE 2+1 100M2 2.KAT BALKONLU, DAİRE",63901-1554,İstanbul/Beşiktaş/Arnavutköy,3,100,25,3,2
1939,https://www.hurriyetemlak.com/konut-satilik/hatay-iskenderun-ismet-inonu-emlakcidan-bina/detay/32402697,165000,HATAY İSKENDERUN İSMET İNÖNÜ DE SATILIK UYGUN 3+1 LÜX DAİRE,9435-1142,Hatay/İskenderun/İsmet İnönü,4,150,0,2,1
1940,https://www.hurriyetemlak.com/konut-satilik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32399200,235000,Atakent İkide Satılık 1+1 Daire ,14099-13284,İstanbul/Küçükçekmece/Atakent,2,55,20,4,1
1941,https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-balatcik-emlakcidan-daire/detay/32402422,315000,ÇİĞLİ FOR YOU SUİTE SİTESİNDE GENİŞ TİP 75M2 1+1 SIFIR DAİRE,39621-1532,İzmir/Çiğli/Balatçık,2,75,1,3,1
1942,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-cayyolu-emlakcidan-daire/detay/32400248,820000,ADAM GAYRİMENKUL'DEN ROYAL CITY'DE ÇİFT KAPALI GARAJLI LÜKS,16262-1464,Ankara/Çankaya/Çayyolu,5,212,7,9,2
1943,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32399390,500000,ŞEHİR MANZARALI YÜKSEK KAT 150M2,31397-4939,Ankara/Çankaya/İlkbahar,4,150,1,0,1
1944,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32378545,159900,ZÜMRÜT DEN AKÇAY DA SATILIK 2+1 DAİRE SIFIR**KAÇIRAN ÜZÜLÜR**,99090-1034,Balıkesir/Edremit/Akçay,3,85,0,0,1
1945,https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-esentepe-emlakcidan-daire/detay/32401438,580000,YAZGILI'dan ESENTEPE'de SİTE İÇİ SATILIK ANACADDE CEPHELİ DAİRE,58292-5427,Bursa/Nilüfer/Esentepe,4,150,20,1,1
1946,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-tepebasi-emlakcidan-daire/detay/32325514,200000,Sanatoryum cd Yakını 3+1 Y.giriş Cephesi Açık Güney Cephe,14431-8150,Ankara/Keçiören/Tepebaşı,4,115,20,0,1
1947,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-turgutreis-emlakcidan-daire/detay/32402171,550000,TURGUTREİS'TE HAVUZLU SİTE İÇİ FULL MANZARALI DAİRE,51524-3141,Muğla/Bodrum/Turgutreis,3,90,10,2,1
1948,https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-daire/detay/32403010,525000,CADDE ÜZERİ.. FERAH.. BAKIMLI.. TERASLI.. BÜYÜK DUBLEX..,18215-8137,İstanbul/Başakşehir/Bahçeşehir 2. Kısım,8,320,15,5,2
1949,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32400377,620000, ALTINOLUK SATILIK 210 m2 3+1 4 BALKON 2 BANYO DEV DAİRE,80317-4768,Balıkesir/Edremit/Altınoluk,4,195,8,3,2
