id	link	price	title	ilan_no	yer	oda	metrekare	bina_yasi	kat	banyo	label
2080	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yayla-emlakcidan-daire/detay/32332536	220000	KEÇİÖREN ETLİK YAYLA'DA 3+1 ORTA KATTA ASANSÖRLÜ DAİRE	14497-8969	Ankara/Keçiören/Yayla	4	130	7	2	1	1
2085	https://www.hurriyetemlak.com/konut-satilik/izmir-bergama-maltepe-emlakcidan-daire/detay/32298024	350000	BERGAMA MALTEPE MAH.DOĞALGAZ'LI KAÇIRILMAYACAK SATILIK DAİRE	101691-76	İzmir/Bergama/Maltepe	4	140	3	2	2	2
2086	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-huzur-emlakcidan-daire/detay/32332700	239000	 Ünlüm Emlaktan Cevizli Dere Cadde Yakını Acil Satılık 3+1 Daire	55818-1469	Ankara/Çankaya/Huzur	4	125	15	3	1	1
2089	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-seyh-samil-emlakcidan-daire/detay/32280356	140000	ERYAMAN 3.ETAPTA CADDE ÜZERİ YAPILI SATILIK 2+1 DAİRE	43480-7830	Ankara/Etimesgut/Şeyh Şamil	3	80	22	0	1	1
2091	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-ahi-mesut-emlakcidan-daire/detay/32207930	239000	BAĞLICA MİT BÖLGESİNDE 3+1 ULTRA LÜKS ARA KAT FULL YAPILI DAİRE	102972-136	Ankara/Etimesgut/Ahi Mesut	4	148	0	2	2	1
2117	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yayla-emlakcidan-daire/detay/32375812	280000	KEÇİÖREN ETLİK YAYLA'DA 3+1 ANKASTRELİ FULL YAPILI DAİRE	14497-8988	Ankara/Keçiören/Yayla	4	125	4	1	1	1
2127	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32402352	160000	ALTINOLUK GÜNAY EMLAKTAN DEPREM ETÜTLÜ 2+1 GİRİŞ KAT DAİRE	25542-1872	Balıkesir/Edremit/Altınoluk	3	75	11	0	1	1
2128	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-misket-emlakcidan-bina/detay/32399773	118000	KRC'DEN MİSKET MAHALLESİNDE İSKANLI 3+1 SATILIK DAİRE	40243-6333	Ankara/Mamak/Misket	4	100	4	0	1	1
2132	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-durali-alic-emlakcidan-daire/detay/32288163	130000	EMLAK ŞEHRİNDEN DURALİ ALIÇ'DA 100m2 3+1 SATILIK DAİRE	53138-5107	Ankara/Mamak/Durali Alıç	4	100	2	0	1	1
2137	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32341156	1250000	Şaşkınbakkal Caddeye Çok yakın 135M2 3+1 Ebeveynli Lüks Ara Kat	4656-29085	İstanbul/Kadıköy/Suadiye	4	135	15	3	2	6
2139	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-aydinlar-emlakcidan-daire/detay/32309464	183000	DOĞAN DAN ÇANKAYA SOKULLU CADDESİ ÜZERİ 2+1 Y.GİRİŞ BALKONLU	16761-22778	Ankara/Çankaya/Aydınlar	3	95	19	0	1	1
2143	https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-demirci-emlakcidan-daire/detay/32402083	3500000	CENTURY21 AÇI'DAN PARKONE SİTESİ'NDE EMSALSİZ BAHÇE KATI	31514-2893	İstanbul/Sarıyer/Demirci	6	315	3	0	3	10
2156	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-guvenevler-emlakcidan-residence/detay/32397225	740000	BORSEM'DEN GÜVENLİK CAD. YAKINI SÜPER LÜKS SATILIK SIFIR DAİRE	2603-1900	Ankara/Çankaya/Güvenevler	4	135	1	1	2	4
2158	https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-cinar-emlakcidan-daire/detay/32399571	375000	SATILIK DAİRE SAHİL BAĞLANTI YOLUNA ÇOK YAKIN 3+1 SİTEDE 	1057-10978	İstanbul/Maltepe/Çınar	4	125	18	2	2	2
2166	https://www.hurriyetemlak.com/konut-satilik/istanbul-sisli-merkez-emlakcidan-bina/detay/32364465	585000	ŞİŞLİ MERKEZDE YENİ BİNADA 1+1 90m2 SATILIK DAİRE	41097-844	İstanbul/Şişli/Merkez	2	90	2	2	1	3
2179	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-esertepe-emlakcidan-daire/detay/32346988	230000	KEÇİÖREN ETLİK ESERTEPE'DE 4+1 KAT KONUMUNDA FULL YAPILI DAİRE	14497-8973	Ankara/Keçiören/Esertepe	5	170	2	0	1	1
2186	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-karacakaya-emlakcidan-daire/detay/32402035	360000	MEBUSKENTTE SATILIK DOĞA ve ANKARA MANZARALI 4+1 GÜNEYDOĞU DAİRE	47767-5331	Ankara/Yenimahalle/Karacakaya	5	183	1	13	2	2
2202	https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-caglayan-emlakcidan-daire/detay/32399422	265000	ÇAĞLAYAN'DA 2+1 80m2 SIFIR SATILIK DAİRE A EMLAK'TAN	45186-3125	İstanbul/Kağıthane/Çağlayan	3	80	0	2	1	1
2203	https://www.hurriyetemlak.com/konut-satilik/kktc-lefkosa-ortakoy-emlakcidan-villa/detay/32295370	350000	LEFKOŞA TİCARİ İZİNLİ SATILIK VİLLA	105972-68	K.K.T.C./Lefkoşa/Ortaköy	6	360	3	0	3	2
2207	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-yuzuncuyil-emlakcidan-daire/detay/32399604	254500	100.YIL POLİS KRİMİNAL CİVARI BULVAR ÜZERİ 3+1 K.MUTFAK ACİL!!	54979-9783	Adana/Çukurova/Yüzüncüyıl	4	175	0	14	2	1
2211	https://www.hurriyetemlak.com/konut-satilik/aydin-soke-kemalpasa-emlakcidan-daire/detay/32398198	490000	KUŞADASI GOLF & SPA RESORT' DA EŞYALI 3+1 DUBLEKS SATILIK DAİRE	28110-7617	Aydın/Söke/Kemalpaşa	4	120	7	3	3	2
2222	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yasamkent-emlakcidan-daire/detay/32213591	907000	YAŞAMKENT'İN İNCİSİ...İNCİ KULE'DE YAŞAM BAŞLADI.....	39997-2590	Ankara/Çankaya/Yaşamkent	5	231	2	0	2	5
2224	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-ayvali-emlakcidan-daire/detay/32261314	550000	STANDARTLARIN ÇOK ÖTESİNDE BİR DÜNYA KEŞFETMENİZ İÇİN BEKLİYOR.	31522-8703	Ankara/Keçiören/Ayvalı	5	195	0	5	2	3
2230	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-turgut-ozal-emlakcidan-daire/detay/32402265	360000	ÇAKIRLARDA METROYA YAKIN MESAFEDE SATLIK 3+1 ULTRA LÜX DAİRE	47767-5332	Ankara/Yenimahalle/Turgut Özal	4	165	9	3	2	2
2234	https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-atakent-emlakcidan-bina/detay/32401755	940000	Atakent Merkezde En Büyük 3+1 Önü Açık Manzaralı Daire	2186-6158	İzmir/Karşıyaka/Atakent	4	140	20	3	1	5
2252	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32401108	391000	Avrupa İnşaat'dan Uygun Fiyata Satılık Lüks Daireler	104770-349	İstanbul/Beylikdüzü/Adnan Kahveci	5	175	0	0	2	2
2255	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32332654	335000	ALTINOLUK SATILIK SIFIR DAİRE YAZLIK - DENİZ MANZARALI	14637-1347	Balıkesir/Edremit/Altınoluk	3	100	0	1	1	2
2299	https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-turkali-emlakcidan-daire/detay/32403036	950000	MISIRLI BAHÇE SOK. PARK MANZARA Ç. CEPHELİ ARA KAT SATILIK DAİRE	14676-3475	İstanbul/Beşiktaş/Türkali	3	120	30	3	1	5
2304	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-akpinar-emlakcidan-daire/detay/32401787	190000	 EKOLDEN DİKMEN AKPINAR 4+1 155M2 KOT 1DE MASRAFSIZ ÇİFT BANYOLU	4583-11248	Ankara/Çankaya/Akpınar	5	155	11	0	2	1
2306	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-sahintepe-emlakcidan-daire/detay/32288106	135000	EMLAK ŞEHRİNDEN ŞAHİNTEPE'DE 100 M2 3+1 SATILIK DAİRE	53138-5106	Ankara/Mamak/Şahintepe	4	100	6	2	1	1
2313	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32322285	1375000	ŞAŞKINBAKKAL SATILIK DAİRE 200M2 SİTE ÖZELLİKLİ BİNADA LÜKS 4+1	1049-158567	İstanbul/Kadıköy/Suadiye	5	200	0	11	2	7
2338	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-gure-emlakcidan-villa/detay/32205778	700000	GÜRE DE SATILIK **DENİZ MANZARALI** 3+1 TEK BAŞINA MÜSTAKİL EV	106423-50	Balıkesir/Edremit/Güre	4	200	0	0	2	4
2349	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sehit-cevdet-ozdemir-emlakcidan-daire/detay/32346952	179000	YİĞİT'DEN ÖN GÜNEY MANTOLAMALI MASRAFSIZ 2+1	28568-10795	Ankara/Çankaya/Şehit Cevdet Özdemir	3	100	24	0	1	1
2350	https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-atakent-emlakcidan-daire/detay/32294608	460000	ATAKENT VENEDİK SİTESİ EFES BLOKLARI TADİLATLI SATILIK 1+1 DAİRE	4762-3648	İzmir/Karşıyaka/Atakent	2	50	29	3	1	2
2351	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-merdivenkoy-emlakcidan-daire/detay/32397708	595000	*FİDAN* GÖZTEPE - ŞAİR ARŞİ CAD. ÜZERİ,135 M2, 3+1 ÖZEL DEKORLU	23474-30111	İstanbul/Kadıköy/Merdivenköy	4	135	25	5	1	3
2361	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32400117	1550000	 güvenlikli!!!BAĞDATA İLK PARALELDE 190M2 SÜPER LÜKS 6 YILLIK!!!	1723-3139	İstanbul/Kadıköy/Caddebostan	5	190	0	3	2	8
2378	https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-zeynep-kamil-emlakcidan-daire/detay/32334307	330000	 330.000 TL ECEM58 Z.KAMİL HAST.KARŞISI 2+1 ARAKAT KOMBİLİ 	44318-5640	İstanbul/Üsküdar/Zeynep Kamil	3	85	35	1	1	2
2383	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32401234	300000	LEVENT'TEN ÇETİN EMEÇ BLV.YAKINI,3+1,ARA KATTA,ÖN CEPHE,KOMBİLİ	36851-7865	Ankara/Çankaya/Harbiye	4	125	19	2	2	2
2395	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-guzelkent-emlakcidan-daire/detay/32376271	295000	WEC SEÇKİN'DEN PORTAKAL ÇİÇEĞİ 2'DE FULL YAPILI GÜNEY CEPHE 3+1	16744-17756	Ankara/Etimesgut/Güzelkent	4	135	16	2	1	1
2398	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-yunus-emre-emlakcidan-daire/detay/32398105	230000	ELİF EMLAK FARKIYLA GÖRECEĞİNİZ FULL YAPILI MASRAFSIZ ORTA KAT	18510-15559	Ankara/Pursaklar/Yunus Emre	4	130	2	2	1	1
2409	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32399699	2900000	ENERJİ Ç.HAVUZLAR SAHİLDE SIFIR 280M2 MANZARALI TERASLI DUBLEKS	5555-29108	İstanbul/Kadıköy/Fenerbahçe	5	280	0	10	2	10
2415	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32398816	1440000	denizmanzaralı!!!GÖZTEPE BAĞDATA 3.BİNADA 140M2 SIFIR!!!	1723-3122	İstanbul/Kadıköy/Göztepe	4	140	0	7	2	7
2426	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32339937	218000	 3+1 Ön Cephe Orta Kat Yapılı Masrafsız Yunus Emre Cd Yakını	52014-4749	Ankara/Keçiören/İncirli	4	125	20	1	1	1
2435	https://www.hurriyetemlak.com/konut-satilik/mersinicel-yenisehir-ciftlikkoy-emlakcidan-daire/detay/32402175	149000	Elmas'tan Çiftlikköy'de Şık Dizaynlı Daireniz Sizleri Bekliyor..	104141-232	Mersin(İçel)/Yenişehir/Çiftlikköy	2	72	3	7	1	1
2438	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-osman-temiz-emlakcidan-bina/detay/32369526	429000	ŞİMŞEK DEN OSMAN TEMİZ MAH.5+1 FUL YAPILI ISI YALITIMLI DUBLEKS 	28833-2161	Ankara/Çankaya/Osman Temiz	6	260	17	2	2	2
2446	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-guzelkent-emlakcidan-daire/detay/32360841	230000	''evinbizden''GÜZELKENT MAHALLESİNDE ISIYALITIMLI 3+1	37957-12597	Ankara/Etimesgut/Güzelkent	4	130	15	3	1	1
2467	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-cayyolu-emlakcidan-daire/detay/32402814	450000	ÜMİTKÖY'DE SATILIK MANZARALI 4+1 ARA KAT DAİRE	4744-7509	Ankara/Çankaya/Çayyolu	5	165	20	4	1	2
2475	https://www.hurriyetemlak.com/konut-satilik/yalova-altinova-cumhuriyet-emlakcidan-daire/detay/32383223	148000	SUBAŞI KALICI KONUTLAR DENİZGÖRENDE ACİL ARA KATTA 3+1 ÖNÜ AÇI	1124-3935	Yalova/Altınova/Cumhuriyet	4	100	15	2	1	1
2482	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yayla-emlakcidan-daire/detay/32271098	155000	KEÇİÖREN ETLİK YAYLA'DA 2+1 KATTA CADDE ÜZERİ DAİRE	14497-8943	Ankara/Keçiören/Yayla	3	115	10	3	1	1
2484	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-senlikkoy-emlakcidan-villa/detay/32399289	16750000	FLORYADA MUHTEŞEM MÜSTAKİL VİLLA 700m2 ARSA İÇİNDE KÖŞE PARSEL 	39046-4950	İstanbul/Bakırköy/Şenlikköy	13	700	25	0	7	10
2492	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-esertepe-emlakcidan-daire/detay/32231545	280000	ETLİK ESERTEPE'DE 4+1 ÖN CEPHEDE FULL YAPILI ASANSÖRLÜ DAİRE	14497-8927	Ankara/Keçiören/Esertepe	5	160	7	1	2	1
2499	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-osman-temiz-emlakcidan-daire/detay/32376209	185000	REŞADİYE'DEN DİKMEN OSMAN TEMİZ MAH.CADDE YAKINI GİRİŞ DAİRE	46649-6884	Ankara/Çankaya/Osman Temiz	3	85	20	0	1	1
2503	https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-basak-emlakcidan-daire/detay/32398020	337000	SATILIK BAŞAKŞEHİR'DE 84m2 2+1 DAİRE 	104902-48	İstanbul/Başakşehir/Başak	3	84	15	2	1	2
2513	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-basinkoy-emlakcidan-mustakil-ev/detay/32400233	10600000	FİKRET GÜL EMLAKTAN BASINKÖY DE 500M2 MÜSTAKİL VİLLA 	3552-1329	İstanbul/Bakırköy/Basınköy	7	550	17	0	4	10
2516	https://www.hurriyetemlak.com/konut-satilik/izmir-buca-baris-emlakcidan-daire/detay/32399646	287000	CENTRAL 35 LİDER'DEN BARIŞ MH 125 M2 3+1 ARAKAT D.GAZ 3 CEPHE	50860-1325	İzmir/Buca/Barış	4	125	25	2	1	1
2520	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32303166	124000	İNCİRLİDE 3+1 Y.GİRİŞ BALKONLU 1 BAĞIMLI KAT KONUMUNDA ÇOK GENİŞ	27283-11131	Ankara/Keçiören/İncirli	4	135	15	0	1	1
2523	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-feneryolu-emlakcidan-daire/detay/32400095	825000	POTA'DAN FENERYOLUNDA ULTRA LÜKS SIFIR GENİŞ 3+1 EBEVEYNLİ	55392-3205	İstanbul/Kadıköy/Feneryolu	4	135	0	3	2	4
2531	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-ayvali-emlakcidan-daire/detay/32309806	95000	BENLİLER EMLAK'TAN 2+1 SATILIK DAİRE	16637-2659	Ankara/Keçiören/Ayvalı	3	100	15	0	1	0
2534	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ovecler-emlakcidan-daire/detay/32315936	245000	LEVENT'TEN BAĞIMSIZ,YAPILI,GÜNEY-DOĞU CEPHELİ,3+1 DAİRE	36851-7721	Ankara/Çankaya/Öveçler	4	120	23	3	1	1
2541	https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-dedebasi-emlakcidan-daire/detay/32369177	415000	EXEN DEN KATAL İNŞAAT YAPIMI BİNADA SATILIK 130 M2 3+1 DAİRE	22983-4044	İzmir/Karşıyaka/Dedebaşı	4	130	12	0	1	2
2542	https://www.hurriyetemlak.com/konut-satilik/kayseri-kocasinan-fevzi-cakmak-emlakcidan-bina/detay/32398043	152000	Fevzi Çakmak da Yatırıma Uygun 3+1 Satılık Daire	48181-235	Kayseri/Kocasinan/Fevzi Çakmak	4	120	28	2	1	1
2544	https://www.hurriyetemlak.com/konut-satilik/istanbul-zeytinburnu-bestelsiz-emlakcidan-daire/detay/32357290	260000	ZEYTİNBURNU BEŞTELSİZ MAHALLESİN DE KİRACILI ACİL SATILIK DAİRE	107245-20	İstanbul/Zeytinburnu/Beştelsiz	3	80	30	4	2	1
2546	https://www.hurriyetemlak.com/konut-satilik/aydin-didim-efeler-emlakcidan-daire/detay/32276487	195000	Didim, Efelerde 2 yüzme havuzlu sitede 3+1 dubleks daire	48733-181	Aydın/Didim/Efeler	4	110	8	0	1	1
2559	https://www.hurriyetemlak.com/konut-satilik/izmir-menderes-cukuralti-emlakcidan-yazlik/detay/32399868	450000	Özdere,KILIÇ EMLAK,Havuzlu Site İçerisinde,Satılık,Yazlık,Villa	26940-3008	İzmir/Menderes/Çukuraltı	4	125	16	0	2	2
2563	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-sahintepe-emlakcidan-daire/detay/32398015	205000	GÖKÇEBEY EMLAK TAN ŞAHİNTEPE MAH KATTA YAPILI SATILIK DAİRE 	44716-4192	Ankara/Mamak/Şahintepe	4	120	3	3	1	1
2570	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32397817	199000	ÇÖLOĞLUNDAN ÇETİN EMEÇ-HAKİMEVİ YANI 3+1 KATTA 900TL KİRACILI ÖN	3493-17913	Ankara/Çankaya/Harbiye	4	125	25	3	1	1
2585	https://www.hurriyetemlak.com/konut-satilik/izmir-karabaglar-arap-hasan-emlakcidan-daire/detay/32289826	195000	HATAY TANJU OKAN PARKI YANINDA YENİLENMİŞ BAHÇELİ DAİRE	4834-1103	İzmir/Karabağlar/Arap Hasan	3	90	30	0	1	1
2592	https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-demirci-emlakcidan-daire/detay/32403308	358000	ELFİ DEN DEMİRCİ DE MUHTEŞEM MANZARALI SATILIK 3+1 ARA KAT DAİRE	49157-16441	Bursa/Nilüfer/Demirci	4	125	5	2	2	2
2605	https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-nisbetiye-emlakcidan-daire/detay/32398625	2200000	Alfa'dan Ulus Merkezde Çok Ferah Akmerkeze Yürüme Mesafesi 140m2	2454-98008	İstanbul/Beşiktaş/Nisbetiye	4	140	33	3	1	10
2607	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-sefkat-emlakcidan-daire/detay/32309810	300000	Cadde Üzeri Yapılı 4+1 Bağımsız Vadiye Bakıyıor Cephesi açık	52014-4738	Ankara/Keçiören/Şefkat	5	155	15	0	1	2
2608	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-gokturk-emlakcidan-daire/detay/32399221	395000	ACELE 1.CADDE ÜSTÜ FULL YAPILI 5+1 DUBLES	14436-2869	Ankara/Çankaya/Göktürk	6	280	16	2	3	2
2610	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-keklik-pinari-emlakcidan-daire/detay/32347837	385000	CKM'DEN KEKLİKTE FULL YAPILI LÜKS MİMARİLİ TERASLI 4+1 DUBLEKS	41553-4402	Ankara/Çankaya/Keklik Pınarı	5	270	8	3	2	2
2612	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-tunahan-emlakcidan-daire/detay/32325716	700000	Eryaman Metromallde Satılık 4+1 Daire 	3191-7028	Ankara/Etimesgut/Tunahan	5	180	1	14	2	4
2625	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-ahi-mesut-emlakcidan-daire/detay/32361909	170000	ETİMESGUT'DA SATILIK 4+1 TERASLI DAİRE	102972-148	Ankara/Etimesgut/Ahi Mesut	5	160	8	3	2	1
2630	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32397959	195000	CAFER'DEN 3+1 ARA KATTA ANA CADDE ÜZERİNDE	36429-4547	Ankara/Çankaya/Harbiye	4	120	23	2	1	1
2631	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-mahfesigmaz-emlakcidan-daire/detay/32400249	245000	KENAN EVREN BLV ÇUKUROVA ELEKTRİK CVR CAZİP EKSTRALI DAİRE	1186-4460	Adana/Çukurova/Mahfesığmaz	4	170	0	8	2	1
2633	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-huzur-emlakcidan-daire/detay/32325163	160000	ACİLL EKOL'DEN HUZUR'DA 3+1 100 M2, KOMBİLİ, BAKIMLI KOT 1 DAİRE	4583-11170	Ankara/Çankaya/Huzur	4	100	16	0	1	1
2635	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32256874	430000	Beylikdüzü, Sıfır Bina ,Kapalı Otoparklı,Ankastreli 140m2 3+1	39113-4739	İstanbul/Beylikdüzü/Adnan Kahveci	4	140	0	4	2	2
2638	https://www.hurriyetemlak.com/konut-satilik/istanbul-pendik-orhangazi-emlakcidan-daire/detay/32381092	126000	HATUN GAYRİMENKULDEN SATILIK 2+1 ESENYALI ORHANGAZİ .DE	101422-133	İstanbul/Pendik/Orhangazi	3	85	20	4	1	1
2642	https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-konuksever-emlakcidan-daire/detay/32401255	300000	KONUKSEVER'DE 2+1 SATILIK DAİRE	53984-5088	Antalya/Muratpaşa/Konuksever	3	115	3	1	1	2
2643	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32401057	450000	YAYLA ÇAMLIK CADDESİNDE 3+1 AÇIK CEPHE BAKIMLI DAİRE	29192-1264	İstanbul/Bahçelievler/Siyavuşpaşa	4	115	29	5	1	2
2644	https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-ahmet-efendi-emlakcidan-daire/detay/32397790	330000	ÇİĞLİ AHMET EFENDİ MAH. MERKEZİ,BAKIMLI,YATIRIMLIK FIRSAT DAİRE	21024-8103	İzmir/Çiğli/Ahmet Efendi	4	120	8	2	2	2
2652	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-general-zeki-dogan-emlakcidan-daire/detay/32220190	85000	General Zeki Doğanda Nato yolu Caddesi Yakını Satılık Daire	104775-2231	Ankara/Mamak/General Zeki Doğan	3	75	14	0	1	0
2655	https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-levazim-emlakcidan-daire/detay/32402799	1600000	Zorlu AVM' ye Çok Yakın Aktaş Sitesinde Önü Kapanmaz Satılık Arakat	1668-12623	İstanbul/Beşiktaş/Levazım	4	130	25	3	1	8
2657	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yesilova-emlakcidan-daire/detay/32383053	250000	FAİZSİZ 36 AY TAKSİTLİ ÖDEME FIRSATISÜPER DAİRELER	12890-3962	Ankara/Etimesgut/Yeşilova	3	85	0	1	1	1
2663	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yayla-emlakcidan-daire/detay/32294675	210000	KEÇİÖREN ETLİK YAYLA'DA 3+1 DUVAR KAĞITLI FULL YAPILI DAİRE	14497-8952	Ankara/Keçiören/Yayla	4	110	10	2	1	1
2666	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32347596	320000	 Beylikduzu Ara Kat, Sıfır,Güney Cephe,Merkezi 2+1 Satılık Daire	39113-4770	İstanbul/Beylikdüzü/Adnan Kahveci	3	120	0	4	2	2
2669	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32328400	770000	ÇAVUŞPAŞA'DA 2 YILLIK 4+2 180 M2 FULL EŞYALI ULTRA LÜX DUBLEX	107245-8	İstanbul/Bahçelievler/Siyavuşpaşa	6	195	2	4	2	4
2671	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32313797	2850000	PERSA'dan Y.KÖY-Y.YURT ARASI YENİ BİNADA 2+1 110m2 LÜKS ARAKAT	31383-5552	İstanbul/Bakırköy/Yeşilköy	3	110	0	1	2	10
2679	https://www.hurriyetemlak.com/konut-satilik/mugla-marmaris-beldibi-emlakcidan-villa/detay/32397721	340000	Atasoy Emlak, Beldibi Orman Teknikerleri Sitesinde Satılık Villa	25944-1139	Muğla/Marmaris/Beldibi	6	180	20	0	2	2
2680	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32264867	525000	Beylikdüzü A.Kahvecide Sıfır,Kapalı Otoparklı,Teraslı 200 m2 3+2	39113-4746	İstanbul/Beylikdüzü/Adnan Kahveci	5	200	0	6	3	3
2687	https://www.hurriyetemlak.com/konut-satilik/mersinicel-akdeniz-ucocak-emlakcidan-daire/detay/32400491	128000	ERGÜN'DEN ÜÇOCAK MH'DE İÇİ FULL YAPILI 2+1 KAÇIRILMIYCAK DAİRE	105939-247	Mersin(İçel)/Akdeniz/Üçocak	3	130	20	3	1	1
2697	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-basinkoy-emlakcidan-daire/detay/32361476	2200000	Florya Basınköy'de 4+1,Önü Açık Manzaralı Yüksek Giriş 	17780-13967	İstanbul/Bakırköy/Basınköy	5	240	20	0	2	10
2705	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-isci-bloklari-emlakcidan-daire/detay/32219305	540000	BAKIMLI MASRAFSIZ DAİREDE ANKARAYI AYAKLARINIZIN ALTINDA SEYREDN	5554-3317	Ankara/Çankaya/İşçi Blokları	4	135	25	12	1	3
